year_from,year_to,lon,lat,ssim,resnet_cosine_dist
2020,2021,120.645,24.135,0.8793720104846048,0.05670517683029175
2020,2021,120.645,24.145,0.8860092648160501,0.034796059131622314
2020,2021,120.645,24.155,0.8824045949176296,0.018635332584381104
2020,2021,120.645,24.165,0.8806393340755332,0.026287436485290527
2020,2021,120.645,24.175,0.8634665775100057,0.03525286912918091
2020,2021,120.645,24.185,0.8388413137381635,0.05476820468902588
2020,2021,120.645,24.195,0.8139080607583069,0.06860697269439697
2020,2021,120.645,24.205,0.7952582966449692,0.06750643253326416
2020,2021,120.655,24.085,0.8907586436143674,0.054531097412109375
2020,2021,120.655,24.095,0.8739849807587817,0.07948553562164307
2020,2021,120.655,24.105,0.8763310210574349,0.10732364654541016
2020,2021,120.655,24.115,0.8707064553420908,0.03625363111495972
2020,2021,120.655,24.125,0.884385572792128,0.04519146680831909
2020,2021,120.655,24.135,0.8814247614957231,0.04875427484512329
2020,2021,120.655,24.145,0.8913040970371006,0.016353309154510498
2020,2021,120.655,24.155,0.8950983060142663,0.01959514617919922
2020,2021,120.655,24.165,0.8838287188772928,0.019813954830169678
2020,2021,120.655,24.175,0.8607362876759782,0.024106919765472412
2020,2021,120.655,24.185,0.8258208616608917,0.049944400787353516
2020,2021,120.655,24.195,0.7959101109898609,0.06674951314926147
2020,2021,120.655,24.205,0.7672112256632708,0.07327210903167725
2020,2021,120.665,24.085,0.8791263825734672,0.049986839294433594
2020,2021,120.665,24.095,0.8672094827889447,0.07208877801895142
2020,2021,120.665,24.105,0.8728152839860018,0.10756754875183105
2020,2021,120.665,24.115,0.8705155565665993,0.02565610408782959
2020,2021,120.665,24.125,0.8871033705225493,0.02198624610900879
2020,2021,120.665,24.135,0.8894858174852943,0.0322498083114624
2020,2021,120.665,24.145,0.8982131821264465,0.03375500440597534
2020,2021,120.665,24.155,0.9051945459257177,0.014724195003509521
2020,2021,120.665,24.165,0.8649194382647536,0.06692278385162354
2020,2021,120.665,24.175,0.827739023045632,0.10588568449020386
2020,2021,120.665,24.185,0.7706066243806677,0.1774909496307373
2020,2021,120.665,24.195,0.7532587554639055,0.15139144659042358
2020,2021,120.665,24.205,0.7311053978413649,0.12884867191314697
2020,2021,120.675,24.085,0.867662946881987,0.08392566442489624
2020,2021,120.675,24.095,0.8523292371881568,0.1111941933631897
2020,2021,120.675,24.105,0.8553037809367963,0.12419712543487549
2020,2021,120.675,24.115,0.8699889877720647,0.023652732372283936
2020,2021,120.675,24.125,0.8925023014777385,0.018321514129638672
2020,2021,120.675,24.135,0.8975005705742258,0.042201459407806396
2020,2021,120.675,24.145,0.9001980933963073,0.015448808670043945
2020,2021,120.675,24.155,0.9046907287702831,0.01435917615890503
2020,2021,120.675,24.165,0.8471436713318622,0.06991297006607056
2020,2021,120.675,24.175,0.7854659789926124,0.16144514083862305
2020,2021,120.675,24.185,0.696684827560067,0.20421922206878662
2020,2021,120.675,24.195,0.6761261229070643,0.12473416328430176
2020,2021,120.675,24.205,0.6562575662910142,0.28574734926223755
2020,2021,120.685,24.085,0.8653183431112369,0.08855491876602173
2020,2021,120.685,24.095,0.8556404436162691,0.17976164817810059
2020,2021,120.685,24.105,0.8462582021962761,0.14657175540924072
2020,2021,120.685,24.115,0.8661414952795915,0.0329243540763855
2020,2021,120.685,24.125,0.8814000296388884,0.022190332412719727
2020,2021,120.685,24.135,0.892086320436601,0.02411729097366333
2020,2021,120.685,24.145,0.8909445159863725,0.010009169578552246
2020,2021,120.685,24.155,0.8937251368445004,0.011203169822692871
2020,2021,120.685,24.165,0.839398923023722,0.10548603534698486
2020,2021,120.685,24.175,0.771278913092441,0.1622878909111023
2020,2021,120.685,24.185,0.6568128765578988,0.2207689881324768
2020,2021,120.685,24.195,0.6113932629164323,0.21665996313095093
2020,2021,120.685,24.205,0.5621994600011897,0.2630611062049866
2020,2021,120.695,24.085,0.8378833582678611,0.08159661293029785
2020,2021,120.695,24.095,0.8358039406738043,0.13595587015151978
2020,2021,120.695,24.105,0.8275159815455755,0.1678130030632019
2020,2021,120.695,24.115,0.8635966457900421,0.043342769145965576
2020,2021,120.695,24.125,0.8770276843693408,0.032455503940582275
2020,2021,120.695,24.135,0.8839809186491837,0.05862140655517578
2020,2021,120.695,24.145,0.8805584121449584,0.03787308931350708
2020,2021,120.695,24.155,0.8801812565638844,0.013863921165466309
2020,2021,120.695,24.165,0.8207159955165259,0.09156006574630737
2020,2021,120.695,24.175,0.7592789418447533,0.23642992973327637
2020,2021,120.695,24.185,0.6295227020197779,0.26739346981048584
2020,2021,120.695,24.195,0.555998511542135,0.24470627307891846
2020,2021,120.695,24.205,0.47771659873625305,0.25557243824005127
2020,2021,120.705,24.085,0.8149397884454173,0.09893101453781128
2020,2021,120.705,24.095,0.7998368171803496,0.19809693098068237
2020,2021,120.705,24.105,0.7920312002048799,0.21624261140823364
2020,2021,120.705,24.115,0.8361100807759417,0.0478588342666626
2020,2021,120.705,24.125,0.8758493831065373,0.04019659757614136
2020,2021,120.705,24.135,0.8506010497202584,0.16016244888305664
2020,2021,120.705,24.145,0.8438797816833316,0.21842968463897705
2020,2021,120.705,24.155,0.8146148918293298,0.250929594039917
2020,2021,120.705,24.165,0.7484430082321684,0.2201775312423706
2020,2021,120.705,24.175,0.690663931349228,0.3927108645439148
2020,2021,120.705,24.185,0.5917731260562554,0.3568039536476135
2020,2021,120.705,24.195,0.553750901291737,0.3055988550186157
2020,2021,120.705,24.205,0.4521798565557258,0.3268440365791321
2020,2021,120.715,24.085,0.8167295743454285,0.09272390604019165
2020,2021,120.715,24.095,0.8021366808199851,0.15541082620620728
2020,2021,120.715,24.105,0.7925135831175697,0.15373659133911133
2020,2021,120.715,24.115,0.8346282908932026,0.0635603666305542
2020,2021,120.715,24.125,0.8791369115240621,0.033859968185424805
2020,2021,120.715,24.135,0.8225978669497743,0.13211441040039062
2020,2021,120.715,24.145,0.8030267534594366,0.1691787838935852
2020,2021,120.715,24.155,0.7329592125218026,0.18294751644134521
2020,2021,120.715,24.165,0.6759042365416343,0.27243202924728394
2020,2021,120.715,24.175,0.622556389370503,0.32629501819610596
2020,2021,120.715,24.185,0.5665086620834944,0.3022003173828125
2020,2021,120.715,24.195,0.534156732409341,0.2902606129646301
2020,2021,120.715,24.205,0.4294480554835234,0.32220399379730225
2020,2021,120.725,24.085,0.833741797806073,0.07099813222885132
2020,2021,120.725,24.095,0.8124343560009543,0.11872148513793945
2020,2021,120.725,24.105,0.8011569822988626,0.13208657503128052
2020,2021,120.725,24.115,0.8394087254764706,0.10498279333114624
2020,2021,120.725,24.125,0.8871988351411687,0.04359692335128784
2020,2021,120.725,24.135,0.8287281201906138,0.21854209899902344
2020,2021,120.725,24.145,0.8115583140341587,0.2686423063278198
2020,2021,120.725,24.155,0.7283704072293382,0.21829938888549805
2020,2021,120.725,24.165,0.6908607248897433,0.29314249753952026
2020,2021,120.725,24.175,0.6516342885198829,0.26605933904647827
2020,2021,120.725,24.185,0.6165781707708895,0.28181421756744385
2020,2021,120.725,24.195,0.5466943008959448,0.2891072630882263
2020,2021,120.725,24.205,0.4052252165951601,0.32432621717453003
2020,2021,120.735,24.085,0.8366055928613668,0.11670714616775513
2020,2021,120.735,24.095,0.8165531805882003,0.1800634264945984
2020,2021,120.735,24.105,0.7969343066452567,0.15520942211151123
2020,2021,120.735,24.115,0.8325906194002307,0.10091513395309448
2020,2021,120.735,24.125,0.880582963135331,0.04537612199783325
2020,2021,120.735,24.135,0.8281419446556488,0.25698232650756836
2020,2021,120.735,24.145,0.80621522173385,0.3298569917678833
2020,2021,120.735,24.155,0.7221637729993707,0.29995328187942505
2020,2021,120.735,24.165,0.7085826537250474,0.3209472894668579
2020,2021,120.735,24.175,0.695972517403005,0.25896430015563965
2020,2021,120.735,24.185,0.695199454942475,0.25751596689224243
2020,2021,120.735,24.195,0.5969649293220494,0.3304903507232666
2020,2021,120.735,24.205,0.4194341373704779,0.3239642381668091
2020,2021,120.745,24.085,0.8066810316422444,0.16621649265289307
2020,2021,120.745,24.095,0.7837332211894648,0.25755202770233154
2020,2021,120.745,24.105,0.780348017154309,0.1976812481880188
2020,2021,120.745,24.115,0.846712085110303,0.17340898513793945
2020,2021,120.745,24.125,0.8955949210636814,0.09814268350601196
2020,2021,120.745,24.135,0.8081265090814743,0.22581595182418823
2020,2021,120.745,24.145,0.7756255083449403,0.2570403218269348
2020,2021,120.745,24.155,0.6938740861103787,0.3170950412750244
2020,2021,120.745,24.165,0.7019013440791491,0.26179075241088867
2020,2021,120.745,24.175,0.7005277260016505,0.2707785964012146
2020,2021,120.745,24.185,0.7249182000999194,0.2958924174308777
2020,2021,120.745,24.195,0.6612524134842588,0.33990800380706787
2020,2021,120.745,24.205,0.5127542155854444,0.3044363260269165
2020,2021,120.755,24.085,0.7966013097640551,0.2129424810409546
2020,2021,120.755,24.095,0.7764283913543208,0.23825788497924805
2020,2021,120.755,24.105,0.7955791154582974,0.23456978797912598
2020,2021,120.755,24.115,0.8524532284607184,0.20621949434280396
2020,2021,120.755,24.125,0.907490555345171,0.1897100806236267
2020,2021,120.755,24.135,0.809175580826605,0.1897152066230774
2020,2021,120.755,24.145,0.7492064456869657,0.24435079097747803
2020,2021,120.755,24.155,0.6641194770920914,0.2982046604156494
2020,2021,120.755,24.165,0.6864405691294285,0.4018006920814514
2020,2021,120.755,24.175,0.7121875458710283,0.3148418664932251
2020,2021,120.755,24.185,0.7502627840416547,0.4004267454147339
2020,2021,120.755,24.195,0.718228797516348,0.30240023136138916
2020,2021,120.755,24.205,0.6084157178749133,0.23516380786895752
2021,2022,120.615,24.085,0.005828290590708975,0.7579769492149353
2021,2022,120.615,24.095,0.0052044768141310295,0.772490382194519
2021,2022,120.615,24.105,0.00396945126195652,0.7728766202926636
2021,2022,120.615,24.115,0.0038883094024198994,0.7829514741897583
2021,2022,120.615,24.125,0.003934023903291648,0.7629017233848572
2021,2022,120.615,24.135,0.003665935079544556,0.7578126788139343
2021,2022,120.615,24.145,0.0029758945961668,0.7799881100654602
2021,2022,120.615,24.155,0.0029999411635678592,0.7868474125862122
2021,2022,120.615,24.165,0.002728104525245026,0.7984978556632996
2021,2022,120.615,24.175,0.002275610310728322,0.7916317582130432
2021,2022,120.615,24.185,0.002155775572071099,0.7771491408348083
2021,2022,120.615,24.195,0.0026228157250810812,0.748031497001648
2021,2022,120.615,24.205,0.003209616323168505,0.7486413717269897
2021,2022,120.625,24.085,0.0053625762359032925,0.7789300084114075
2021,2022,120.625,24.095,0.004576159036529918,0.7687951326370239
2021,2022,120.625,24.105,0.0033790176425486386,0.7617874145507812
2021,2022,120.625,24.115,0.003354136855717984,0.7894974946975708
2021,2022,120.625,24.125,0.0035253311910989527,0.7736635804176331
2021,2022,120.625,24.135,0.003121045161569524,0.7692384719848633
2021,2022,120.625,24.145,0.0023002899985747455,0.7965903878211975
2021,2022,120.625,24.155,0.0021013936015840547,0.793994665145874
2021,2022,120.625,24.165,0.002049631390240973,0.7953875064849854
2021,2022,120.625,24.175,0.0019591106652137023,0.7954311370849609
2021,2022,120.625,24.185,0.002103321408799689,0.7820237874984741
2021,2022,120.625,24.195,0.002266830049593742,0.7778574228286743
2021,2022,120.625,24.205,0.002489452723059727,0.7758668661117554
2021,2022,120.635,24.085,0.005344888156055571,0.7807256579399109
2021,2022,120.635,24.095,0.004389224290277675,0.7687370777130127
2021,2022,120.635,24.105,0.0030774479948528608,0.7823814749717712
2021,2022,120.635,24.115,0.002959318844130129,0.7756903767585754
2021,2022,120.635,24.125,0.0030110412795247227,0.779593288898468
2021,2022,120.635,24.135,0.00268721172035973,0.7723038792610168
2021,2022,120.635,24.145,0.0018814283169580179,0.7702275514602661
2021,2022,120.635,24.155,0.0016841083259020772,0.778319776058197
2021,2022,120.635,24.165,0.001620660552333645,0.7757142782211304
2021,2022,120.635,24.175,0.0016024264490605575,0.785376787185669
2021,2022,120.635,24.185,0.0017774029651542052,0.8068910837173462
2021,2022,120.635,24.195,0.0018522597669273276,0.7847797870635986
2021,2022,120.635,24.205,0.0019395220319956914,0.7542387247085571
2021,2022,120.645,24.085,0.005260026386015763,0.7795745134353638
2021,2022,120.645,24.095,0.004256735676352885,0.7795930504798889
2021,2022,120.645,24.105,0.002822221842933601,0.7780730128288269
2021,2022,120.645,24.115,0.0024256818530389193,0.7741735577583313
2021,2022,120.645,24.125,0.0024735164691870636,0.793377161026001
2021,2022,120.645,24.135,0.0023037459917543386,0.7724137306213379
2021,2022,120.645,24.145,0.001692619672241113,0.7832802534103394
2021,2022,120.645,24.155,0.0015418775086432916,0.7904917001724243
2021,2022,120.645,24.165,0.00142697741764092,0.7726889848709106
2021,2022,120.645,24.175,0.0013528165484582206,0.7844102382659912
2021,2022,120.645,24.185,0.001489068436733226,0.8032383322715759
2021,2022,120.645,24.195,0.001609048613837189,0.7922708988189697
2021,2022,120.645,24.205,0.001587081260369209,0.7551482915878296
2021,2022,120.655,24.085,0.004654981036066994,0.7765052318572998
2021,2022,120.655,24.095,0.0037516040249702546,0.7729157209396362
2021,2022,120.655,24.105,0.0023591521316905285,0.7580453157424927
2021,2022,120.655,24.115,0.0018303517654070262,0.7852782607078552
2021,2022,120.655,24.125,0.0016345237806291645,0.8040335178375244
2021,2022,120.655,24.135,0.0013899309817257855,0.7770534753799438
2021,2022,120.655,24.145,0.0010096299985310772,0.7595979571342468
2021,2022,120.655,24.155,0.0010355871533905805,0.780809760093689
2021,2022,120.655,24.165,0.001141514926276789,0.7329736948013306
2021,2022,120.655,24.175,0.001255471889832657,0.7835270762443542
2021,2022,120.655,24.185,0.0014646369193984335,0.8188097476959229
2021,2022,120.655,24.195,0.0015243741739473665,0.7966309785842896
2021,2022,120.655,24.205,0.0014244736194721306,0.7636678814888
2021,2022,120.665,24.085,0.004242840361475237,0.7801900506019592
2021,2022,120.665,24.095,0.0035540567327951894,0.7827451229095459
2021,2022,120.665,24.105,0.002421071581628005,0.7575075626373291
2021,2022,120.665,24.115,0.0016612041843269787,0.7697734832763672
2021,2022,120.665,24.125,0.0013757400193860983,0.8010761737823486
2021,2022,120.665,24.135,0.0011397059825546103,0.7730518579483032
2021,2022,120.665,24.145,0.0009474100115506598,0.7293485999107361
2021,2022,120.665,24.155,0.0009090571402424992,0.7384302616119385
2021,2022,120.665,24.165,0.0008615976753455497,0.7494640350341797
2021,2022,120.665,24.175,0.0009629452059609048,0.7631709575653076
2021,2022,120.665,24.185,0.0012644232097367423,0.8025789260864258
2021,2022,120.665,24.195,0.0014794976828817463,0.789472222328186
2021,2022,120.665,24.205,0.0013641705076436605,0.7694579362869263
2021,2022,120.675,24.085,0.003815508095189168,0.774992823600769
2021,2022,120.675,24.095,0.003201298794821669,0.7627321481704712
2021,2022,120.675,24.105,0.0024866119736823592,0.7825685143470764
2021,2022,120.675,24.115,0.0019082005396945968,0.762304961681366
2021,2022,120.675,24.125,0.0016208327823184104,0.8014825582504272
2021,2022,120.675,24.135,0.0012184980704945348,0.8015387654304504
2021,2022,120.675,24.145,0.000988013811839713,0.7585842609405518
2021,2022,120.675,24.155,0.0008939303506169772,0.7943570017814636
2021,2022,120.675,24.165,0.0008425356081894469,0.7593928575515747
2021,2022,120.675,24.175,0.0009394839337212176,0.7700348496437073
2021,2022,120.675,24.185,0.0011972516520859751,0.8074813485145569
2021,2022,120.675,24.195,0.0014062926782614721,0.7792661190032959
2021,2022,120.675,24.205,0.0012988839563911863,0.80859375
2021,2022,120.685,24.085,0.003307016836364082,0.7695893049240112
2021,2022,120.685,24.095,0.0028787449722266945,0.7377783060073853
2021,2022,120.685,24.105,0.002416063424657553,0.7591071724891663
2021,2022,120.685,24.115,0.001849043212153713,0.7515690922737122
2021,2022,120.685,24.125,0.0015618228628249597,0.78079754114151
2021,2022,120.685,24.135,0.0011552853966452334,0.7972621917724609
2021,2022,120.685,24.145,0.001002620831542434,0.7807623147964478
2021,2022,120.685,24.155,0.0008968336134061902,0.7751410603523254
2021,2022,120.685,24.165,0.0008747637665988354,0.7596601247787476
2021,2022,120.685,24.175,0.0010470289170937078,0.8038065433502197
2021,2022,120.685,24.185,0.0013764737138222119,0.8053039908409119
2021,2022,120.685,24.195,0.0015702849815836307,0.7761836647987366
2021,2022,120.685,24.205,0.0014223307496538757,0.7842721343040466
2021,2022,120.695,24.085,0.0030309263910975734,0.7658566832542419
2021,2022,120.695,24.095,0.0025128026022062737,0.7590526938438416
2021,2022,120.695,24.105,0.002207273927975214,0.751732587814331
2021,2022,120.695,24.115,0.0017758481287624994,0.7468036413192749
2021,2022,120.695,24.125,0.0016039565275125496,0.766190767288208
2021,2022,120.695,24.135,0.0011794384209094632,0.7603209018707275
2021,2022,120.695,24.145,0.0010386781507128403,0.7832890152931213
2021,2022,120.695,24.155,0.0009954734452929496,0.7622519731521606
2021,2022,120.695,24.165,0.0009528512820812438,0.7475721836090088
2021,2022,120.695,24.175,0.001209193558241489,0.8034030199050903
2021,2022,120.695,24.185,0.0015505723394052568,0.7991428375244141
2021,2022,120.695,24.195,0.0017632012490754248,0.7737166285514832
2021,2022,120.695,24.205,0.0015981971510703574,0.7627691030502319
2021,2022,120.705,24.085,0.002892656775530982,0.770156741142273
2021,2022,120.705,24.095,0.0023407578973928906,0.7661318778991699
2021,2022,120.705,24.105,0.0021580976885395065,0.7476727962493896
2021,2022,120.705,24.115,0.0018976440230617114,0.7484718561172485
2021,2022,120.705,24.125,0.0018713377527327065,0.7602178454399109
2021,2022,120.705,24.135,0.0014158202400401327,0.7761489152908325
2021,2022,120.705,24.145,0.0012469101892752525,0.7869169116020203
2021,2022,120.705,24.155,0.0010969254249266333,0.7775223851203918
2021,2022,120.705,24.165,0.0010916670358715756,0.7749691009521484
2021,2022,120.705,24.175,0.0017679446457938717,0.7815388441085815
2021,2022,120.705,24.185,0.002381200246772882,0.8176676630973816
2021,2022,120.705,24.195,0.002745920873951498,0.7830847501754761
2021,2022,120.705,24.205,0.0024545864651097865,0.7844399213790894
2021,2022,120.715,24.085,0.0034864838824495655,0.7502027750015259
2021,2022,120.715,24.095,0.003118966216708113,0.7479633092880249
2021,2022,120.715,24.105,0.0031509406852878504,0.7398461699485779
2021,2022,120.715,24.115,0.002883568098046016,0.7558270692825317
2021,2022,120.715,24.125,0.0027396641962388123,0.7296130657196045
2021,2022,120.715,24.135,0.0023088888812225917,0.7788763046264648
2021,2022,120.715,24.145,0.0020294304198059648,0.8013074398040771
2021,2022,120.715,24.155,0.0018927628158316833,0.7867820262908936
2021,2022,120.715,24.165,0.001787404490305988,0.7761244177818298
2021,2022,120.715,24.175,0.0025770577193023588,0.7858281135559082
2021,2022,120.715,24.185,0.0032009738430215156,0.8029302358627319
2021,2022,120.715,24.195,0.003685992627163604,0.7846035957336426
2021,2022,120.715,24.205,0.0035519353191318724,0.765273928642273
2021,2022,120.725,24.085,0.004268590074117369,0.741263747215271
2021,2022,120.725,24.095,0.0040377757077692065,0.7380284667015076
2021,2022,120.725,24.105,0.004213992074732154,0.7428499460220337
2021,2022,120.725,24.115,0.003956329907055442,0.7453184127807617
2021,2022,120.725,24.125,0.0038361228799080956,0.7421849966049194
2021,2022,120.725,24.135,0.0034742581432632147,0.7401915788650513
2021,2022,120.725,24.145,0.003393883014437541,0.7716525197029114
2021,2022,120.725,24.155,0.0031005295228939017,0.7533872127532959
2021,2022,120.725,24.165,0.0028288423795405056,0.7687249183654785
2021,2022,120.725,24.175,0.0034420952161611407,0.8004673719406128
2021,2022,120.725,24.185,0.004005378914959476,0.8225902915000916
2021,2022,120.725,24.195,0.004533511653105562,0.7548223733901978
2021,2022,120.725,24.205,0.004489727724720497,0.747470498085022
2021,2022,120.735,24.085,0.0052911375308691755,0.723261833190918
2021,2022,120.735,24.095,0.005050834949909058,0.7083057761192322
2021,2022,120.735,24.105,0.004932115493877852,0.7292422652244568
2021,2022,120.735,24.115,0.004547746984579661,0.7318464517593384
2021,2022,120.735,24.125,0.004653819208632408,0.7014691829681396
2021,2022,120.735,24.135,0.0046855127107646504,0.7446377277374268
2021,2022,120.735,24.145,0.0045893519370127705,0.7681971192359924
2021,2022,120.735,24.155,0.0040929549076295845,0.7494746446609497
2021,2022,120.735,24.165,0.0036872599722454183,0.7538013458251953
2021,2022,120.735,24.175,0.004375203993591021,0.7977633476257324
2021,2022,120.735,24.185,0.005032689725571173,0.7703211903572083
2021,2022,120.735,24.195,0.0056456668256060225,0.7455401420593262
2021,2022,120.735,24.205,0.005643445280331809,0.7399470806121826
2021,2022,120.745,24.085,0.006467080785889947,0.7110251784324646
2021,2022,120.745,24.095,0.006206948412918668,0.7068978548049927
2021,2022,120.745,24.105,0.006059501363953224,0.7248278856277466
2021,2022,120.745,24.115,0.005715870349038187,0.7273764610290527
2021,2022,120.745,24.125,0.005931692409356007,0.7174976468086243
2021,2022,120.745,24.135,0.005904783879488799,0.7213521003723145
2021,2022,120.745,24.145,0.005820852042299691,0.7538156509399414
2021,2022,120.745,24.155,0.005250974206662561,0.7404780387878418
2021,2022,120.745,24.165,0.004691446831411928,0.757088303565979
2021,2022,120.745,24.175,0.005268925300793565,0.7857590913772583
2021,2022,120.745,24.185,0.005812382731282996,0.7927365899085999
2021,2022,120.745,24.195,0.006606626477414819,0.7404094934463501
2021,2022,120.745,24.205,0.006663802736837367,0.7307748794555664
2021,2022,120.755,24.085,0.0076378058988637735,0.6637701988220215
2021,2022,120.755,24.095,0.007510638301690195,0.6864359974861145
2021,2022,120.755,24.105,0.007451608524331922,0.6896628141403198
2021,2022,120.755,24.115,0.007104168311525727,0.7330344915390015
2021,2022,120.755,24.125,0.0074043389801777,0.6926032900810242
2021,2022,120.755,24.135,0.007325766493262018,0.6959658861160278
2021,2022,120.755,24.145,0.007270931721961061,0.7005835771560669
2021,2022,120.755,24.155,0.00664149025301818,0.6836776733398438
2021,2022,120.755,24.165,0.006069529489314312,0.702090322971344
2021,2022,120.755,24.175,0.0064843328782748086,0.7506882548332214
2021,2022,120.755,24.185,0.006881303617920468,0.7338969707489014
2021,2022,120.755,24.195,0.00771192520606037,0.6823824048042297
2021,2022,120.755,24.205,0.007739661512814494,0.7243078947067261
2022,2023,120.615,24.085,0.01384996443848912,0.7928947806358337
2022,2023,120.615,24.095,0.012732972759749012,0.7720053791999817
2022,2023,120.615,24.105,0.0106173921532732,0.7977306842803955
2022,2023,120.615,24.115,0.01054920727039236,0.8080699443817139
2022,2023,120.615,24.125,0.010297177850670436,0.7849060297012329
2022,2023,120.615,24.135,0.009370749679487634,0.781284511089325
2022,2023,120.615,24.145,0.006408900789550612,0.7729398012161255
2022,2023,120.615,24.155,0.008814597208495891,0.7632009387016296
2022,2023,120.615,24.165,0.008540962365606345,0.7786731719970703
2022,2023,120.615,24.175,0.00680899762593829,0.7662157416343689
2022,2023,120.615,24.185,0.006603508357694248,0.7849777936935425
2022,2023,120.615,24.195,0.009036734156929639,0.7552202343940735
2022,2023,120.615,24.205,0.018009690095590978,0.7773303985595703
2022,2023,120.625,24.085,0.012995211036416432,0.7826651334762573
2022,2023,120.625,24.095,0.011343369080186242,0.7737440466880798
2022,2023,120.625,24.105,0.008968129950754902,0.8008098006248474
2022,2023,120.625,24.115,0.00880834847535341,0.8145608901977539
2022,2023,120.625,24.125,0.009139043319399404,0.8092847466468811
2022,2023,120.625,24.135,0.008150611716829235,0.7792249917984009
2022,2023,120.625,24.145,0.004789959836680316,0.7861970663070679
2022,2023,120.625,24.155,0.005200111218077028,0.7932729721069336
2022,2023,120.625,24.165,0.005425581936852646,0.7731216549873352
2022,2023,120.625,24.175,0.004536613628106339,0.7728582620620728
2022,2023,120.625,24.185,0.006609531612435351,0.7648350596427917
2022,2023,120.625,24.195,0.008669043102310252,0.7799005508422852
2022,2023,120.625,24.205,0.011248605715105857,0.7683469653129578
2022,2023,120.635,24.085,0.01341948389987242,0.7664985060691833
2022,2023,120.635,24.095,0.011332488346797237,0.7919347286224365
2022,2023,120.635,24.105,0.008271657903663656,0.7977880239486694
2022,2023,120.635,24.115,0.008104520809527553,0.8226180076599121
2022,2023,120.635,24.125,0.008167280327317256,0.8238815069198608
2022,2023,120.635,24.135,0.007592228177730265,0.802571177482605
2022,2023,120.635,24.145,0.003230416606454602,0.7629410028457642
2022,2023,120.635,24.155,0.0034074584764880785,0.8017359972000122
2022,2023,120.635,24.165,0.003665997307034596,0.7629879117012024
2022,2023,120.635,24.175,0.0035787372506180873,0.7763237953186035
2022,2023,120.635,24.185,0.0037794321939104703,0.7959879040718079
2022,2023,120.635,24.195,0.004500494916946017,0.7830791473388672
2022,2023,120.635,24.205,0.007404362458017368,0.7725696563720703
2022,2023,120.645,24.085,0.013955923062714525,0.7745481133460999
2022,2023,120.645,24.095,0.011504577179796693,0.7756461501121521
2022,2023,120.645,24.105,0.0077753407012988015,0.7613871097564697
2022,2023,120.645,24.115,0.006526432422823829,0.815071165561676
2022,2023,120.645,24.125,0.00660555534390961,0.8078684210777283
2022,2023,120.645,24.135,0.00643740208621207,0.7766513228416443
2022,2023,120.645,24.145,0.002821230612854221,0.7815978527069092
2022,2023,120.645,24.155,0.0029828795200664403,0.7928801774978638
2022,2023,120.645,24.165,0.002901358452999265,0.750878095626831
2022,2023,120.645,24.175,0.0028511840466362045,0.7928487062454224
2022,2023,120.645,24.185,0.0030802261896839293,0.8056339621543884
2022,2023,120.645,24.195,0.00444105994409911,0.7882993817329407
2022,2023,120.645,24.205,0.004758561119074795,0.7360169887542725
2022,2023,120.655,24.085,0.009988208719326397,0.7630252838134766
2022,2023,120.655,24.095,0.007646000721991742,0.7667818665504456
2022,2023,120.655,24.105,0.004779762806053072,0.7735884189605713
2022,2023,120.655,24.115,0.003979980468969552,0.7928449511528015
2022,2023,120.655,24.125,0.0035609138642415587,0.8137590885162354
2022,2023,120.655,24.135,0.00311291859809646,0.7744284868240356
2022,2023,120.655,24.145,0.0014649542928583071,0.779392421245575
2022,2023,120.655,24.155,0.001667664342386164,0.761399507522583
2022,2023,120.655,24.165,0.0018911150974218007,0.7316767573356628
2022,2023,120.655,24.175,0.0022029243527942064,0.7702160477638245
2022,2023,120.655,24.185,0.0027691736677396476,0.8055288791656494
2022,2023,120.655,24.195,0.004697410762747648,0.7863996028900146
2022,2023,120.655,24.205,0.005562176810415134,0.7816175222396851
2022,2023,120.665,24.085,0.01001146115583137,0.7642245292663574
2022,2023,120.665,24.095,0.008058022761514684,0.758752703666687
2022,2023,120.665,24.105,0.005366110616950583,0.7682242393493652
2022,2023,120.665,24.115,0.0029710697860680832,0.7458311319351196
2022,2023,120.665,24.125,0.0025357646642105137,0.7827773094177246
2022,2023,120.665,24.135,0.002092708479164619,0.7606859803199768
2022,2023,120.665,24.145,0.001476402759194574,0.7452946901321411
2022,2023,120.665,24.155,0.001354371230247431,0.7517082691192627
2022,2023,120.665,24.165,0.0012260153152416646,0.7236239910125732
2022,2023,120.665,24.175,0.0014067458228831547,0.7411935329437256
2022,2023,120.665,24.185,0.001976033265945153,0.766940712928772
2022,2023,120.665,24.195,0.004191597185419913,0.7999877333641052
2022,2023,120.665,24.205,0.0052739939596447025,0.7932645678520203
2022,2023,120.675,24.085,0.00911085443431509,0.7485091090202332
2022,2023,120.675,24.095,0.007556348430117282,0.7597628831863403
2022,2023,120.675,24.105,0.006375045957304453,0.7731549739837646
2022,2023,120.675,24.115,0.004591299611104506,0.731282114982605
2022,2023,120.675,24.125,0.004070062065491968,0.777820885181427
2022,2023,120.675,24.135,0.002433279755328395,0.7796591520309448
2022,2023,120.675,24.145,0.001447504685794098,0.747488260269165
2022,2023,120.675,24.155,0.0012149471918982498,0.7675430178642273
2022,2023,120.675,24.165,0.0011289981115934946,0.7388308644294739
2022,2023,120.675,24.175,0.001361272304421172,0.7563873529434204
