year,lon,lat,edge_density,building_coverage,texture_entropy
2020,120.655,24.135,0.15885645604395604,0.27202953296703297,3.2730212656045232
2020,120.655,24.145,0.1776081730769231,0.27652300824175824,3.344388312116585
2020,120.655,24.155,0.18414148351648352,0.2905792124542125,3.351977399263294
2020,120.655,24.165,0.17896405677655677,0.2999227335164835,3.328576776577611
2020,120.655,24.175,0.15797218406593408,0.28578468406593405,3.2714143791035517
2020,120.655,24.185,0.12261904761904761,0.2514383012820513,3.1640877118649944
2020,120.655,24.195,0.11263850732600733,0.21534397893772894,3.1144364001237945
2020,120.655,24.205,0.12657623626373626,0.230364010989011,3.1216704519121548
2020,120.665,24.085,0.11180460164835165,0.25441277472527474,2.9546817985852036
2020,120.665,24.095,0.12622767857142858,0.28342090201465203,3.0383064713208983
2020,120.665,24.105,0.15167582417582418,0.29950492216117214,3.1601117684785853
2020,120.665,24.115,0.15206330128205128,0.3014978250915751,3.2196112384555704
2020,120.665,24.125,0.16691048534798536,0.2950618131868132,3.287224247249949
2020,120.665,24.135,0.17366987179487178,0.2987408424908425,3.3142315407314036
2020,120.665,24.145,0.18862007783882784,0.2901865842490842,3.366377987444628
2020,120.665,24.155,0.19488667582417582,0.2998042582417582,3.373494640648468
2020,120.665,24.165,0.1869047619047619,0.26893257783882785,3.352761045982023
2020,120.665,24.175,0.15975560897435898,0.21253949175824177,3.2813157924152723
2020,120.665,24.185,0.11408653846153846,0.14124427655677654,3.1641308515704534
2020,120.665,24.195,0.09933665293040293,0.15182577838827838,3.0974002998913086
2020,120.665,24.205,0.11909913003663003,0.19506868131868133,3.1095668019449576
2020,120.675,24.085,0.11650297619047618,0.28319368131868133,3.0059069858167926
2020,120.675,24.095,0.1322418727106227,0.31697000915750917,3.0887861550026523
2020,120.675,24.105,0.150382326007326,0.3281868131868132,3.177518881731842
2020,120.675,24.115,0.15423763736263738,0.31878605769230767,3.2299082885647676
2020,120.675,24.125,0.17002918956043955,0.31011275183150183,3.2923702714015595
2020,120.675,24.135,0.18070226648351648,0.31497882326007326,3.326494682332168
2020,120.675,24.145,0.19366529304029304,0.30566163003663005,3.36771506597086
2020,120.675,24.155,0.2027878891941392,0.3151951694139194,3.379475450733574
2020,120.675,24.165,0.1885565476190476,0.1963776327838828,3.3379051695350834
2020,120.675,24.175,0.15247825091575093,0.13603079212454214,3.2552759058488174
2020,120.675,24.185,0.10272264194139194,0.14777987637362638,3.1190624725493454
2020,120.675,24.195,0.08764823717948718,0.14311298076923076,3.04854406952449
2020,120.675,24.205,0.10547619047619047,0.14802255036630035,3.0620603863055735
2020,120.685,24.085,0.12457589285714285,0.2999645146520146,3.067513819641053
2020,120.685,24.095,0.14016483516483516,0.33592261904761905,3.14318743924913
2020,120.685,24.105,0.14994791666666665,0.33156192765567766,3.204176721759031
2020,120.685,24.115,0.1627415293040293,0.3392221840659341,3.2663817699554443
2020,120.685,24.125,0.17466746794871796,0.330415521978022,3.311185707338748
2020,120.685,24.135,0.1870518543956044,0.3250978708791209,3.344504821946617
2020,120.685,24.145,0.1907955586080586,0.31085164835164836,3.361359917261359
2020,120.685,24.155,0.20125057234432234,0.31929658882783885,3.374694565725256
2020,120.685,24.165,0.18626316391941392,0.19814331501831503,3.334051894876483
2020,120.685,24.175,0.14676510989010988,0.13518486721611722,3.2473065451959062
2020,120.685,24.185,0.09829842032967033,0.17274324633699634,3.1056118531151844
2020,120.685,24.195,0.08123511904761904,0.18953067765567766,3.0270909846955343
2020,120.685,24.205,0.09088026556776557,0.22949862637362636,2.948436777671927
2020,120.695,24.085,0.12191792582417582,0.30147206959706957,3.1134705412477315
2020,120.695,24.095,0.13880608974358974,0.32810782967032964,3.1889658722533003
2020,120.695,24.105,0.14667124542124543,0.33621680402930404,3.232823909195935
2020,120.695,24.115,0.16549908424908424,0.3556507554945055,3.2826001714292534
2020,120.695,24.125,0.17563587454212454,0.3367290521978022,3.3090272465381014
2020,120.695,24.135,0.18700606684981685,0.33321199633699633,3.341347729808875
2020,120.695,24.145,0.18696714743589743,0.3128319597069597,3.352890733100276
2020,120.695,24.155,0.19241529304029303,0.3107760989010989,3.355523289928916
2020,120.695,24.165,0.17978079212454212,0.19771348443223444,3.31784851615289
2020,120.695,24.175,0.14317880036630037,0.14681204212454213,3.2318727897894544
2020,120.695,24.185,0.09753090659340659,0.19455471611721611,3.078463016380613
2020,120.695,24.195,0.07878663003663004,0.24142513736263738,2.9398039331295065
2020,120.695,24.205,0.07956387362637363,0.3240653617216117,2.7906011588911235
2020,120.705,24.085,0.11747653388278388,0.28688530219780217,3.1292871641198827
2020,120.705,24.095,0.12975274725274724,0.2741889880952381,3.192572943729822
2020,120.705,24.105,0.13547619047619047,0.2775641025641026,3.227756455323871
2020,120.705,24.115,0.15357715201465202,0.3064440247252747,3.260864657889588
2020,120.705,24.125,0.16731456043956044,0.3393778617216117,3.2783335797057567
2020,120.705,24.135,0.1770375457875458,0.25890853937728936,3.298326434298084
2020,120.705,24.145,0.17806146978021978,0.24712511446886448,3.311882421568304
2020,120.705,24.155,0.1787912087912088,0.11596039377289377,3.2990373724066515
2020,120.705,24.165,0.16411000457875458,0.10986492673992675,3.2095372588032074
2020,120.705,24.175,0.12048649267399267,0.1392794184981685,3.087157652960907
2020,120.705,24.185,0.0815367445054945,0.22530277014652014,2.9461459951492373
2020,120.705,24.195,0.0648294413919414,0.2502197802197802,2.8629117039201897
2020,120.705,24.205,0.06781936813186813,0.3512173763736264,2.713015759609652
2020,120.715,24.085,0.10094093406593406,0.2632165750915751,3.060423455008173
2020,120.715,24.095,0.10771520146520147,0.2740327380952381,3.09714407738037
2020,120.715,24.105,0.10747481684981686,0.28198260073260073,3.115019201078132
2020,120.715,24.115,0.127222413003663,0.30508470695970696,3.157091472601323
2020,120.715,24.125,0.14527930402930403,0.32764365842490845,3.187382072452132
2020,120.715,24.135,0.154913576007326,0.10113667582417582,3.183116384748387
2020,120.715,24.145,0.15855998168498167,0.10504063644688645,3.211255348460637
2020,120.715,24.155,0.15609146062271062,0.13689617673992674,3.110200359191896
2020,120.715,24.165,0.1435485347985348,0.16747653388278388,3.044202135850206
2020,120.715,24.175,0.10230597527472528,0.19189789377289376,2.9244053720722443
2020,120.715,24.185,0.07099130036630037,0.2403485576923077,2.890128509779013
2020,120.715,24.195,0.05730025183150183,0.2736412545787546,2.8254480577409873
2020,120.715,24.205,0.05694539835164835,0.3816580815018315,2.6638494408963056
2020,120.725,24.085,0.0838610347985348,0.23612293956043956,2.958024466581556
2020,120.725,24.095,0.08408596611721612,0.2556375915750916,2.977268455222978
2020,120.725,24.105,0.0809323489010989,0.2518664148351648,2.985736978958042
2020,120.725,24.115,0.10228937728937729,0.27556547619047617,3.0394608757083046
2020,120.725,24.125,0.1214257097069597,0.3027506868131868,3.065809726160444
2020,120.725,24.135,0.13216975732600733,0.12070054945054945,3.0521160034172174
2020,120.725,24.145,0.1319522664835165,0.12864239926739926,3.050027258396866
2020,120.725,24.155,0.12789205586080585,0.14238038003663003,2.9678009781829657
2020,120.725,24.165,0.12221096611721612,0.1643080357142857,2.9315862729456788
2020,120.725,24.175,0.08979281135531135,0.18206959706959708,2.8446058078918313
2020,120.725,24.185,0.06982944139194139,0.21663518772893772,2.830579171839469
2020,120.725,24.195,0.05913175366300366,0.28270890567765566,2.7764996434615825
2020,120.725,24.205,0.056229395604395604,0.4267261904761905,2.589108580396054
2020,120.735,24.085,0.06016025641025641,0.16842433608058607,2.8515319447380376
2020,120.735,24.095,0.060441849816849816,0.17530162545787545,2.870037730350034
2020,120.735,24.105,0.06496623168498168,0.1937459935897436,2.9068954732312786
2020,120.735,24.115,0.08599358974358974,0.2292382097069597,2.962133205445939
2020,120.735,24.125,0.10241300366300367,0.2641191620879121,2.9609415146638307
2020,120.735,24.135,0.10577037545787546,0.1197636217948718,2.904058224654435
2020,120.735,24.145,0.10422046703296703,0.12742731227106227,2.9015787102290624
2020,120.735,24.155,0.09835908882783882,0.1431003891941392,2.840573067046056
2020,120.735,24.165,0.09547962454212454,0.1442822802197802,2.8405196073528294
2020,120.735,24.175,0.07016769688644689,0.14524324633699634,2.7623548616797673
2020,120.735,24.185,0.05829727564102564,0.1400440705128205,2.768992567373873
2020,120.735,24.195,0.052323145604395604,0.25108001373626376,2.6724640358949947
2020,120.735,24.205,0.05315819597069597,0.43509100274725276,2.4616725643312707
2020,120.745,24.085,0.04065132783882784,0.0935084706959707,2.7422242071810463
2020,120.745,24.095,0.04404933608058608,0.10782337454212454,2.774130675324055
2020,120.745,24.105,0.053186240842490844,0.11557234432234433,2.8066718892626565
2020,120.745,24.115,0.0669345238095238,0.16987923534798535,2.842741456878875
2020,120.745,24.125,0.07880837912087912,0.20663175366300365,2.82140144170012
2020,120.745,24.135,0.07898008241758242,0.11523179945054945,2.79113923596269
2020,120.745,24.145,0.07683092948717948,0.13106627747252747,2.7882683817675207
2020,120.745,24.155,0.07244219322344322,0.16883642399267398,2.7376972141036773
2020,120.745,24.165,0.06938873626373626,0.1437654532967033,2.7271618830373967
2020,120.745,24.175,0.05344150641025641,0.14098214285714286,2.6704427212736497
2020,120.745,24.185,0.047015796703296704,0.10199748168498168,2.721992683403768
2020,120.745,24.195,0.0447676282051282,0.18963141025641025,2.6359210378967686
2020,120.745,24.205,0.05245135073260073,0.3483029990842491,2.495041836581032
2020,120.755,24.085,0.030273580586080585,0.08034397893772893,2.6444693775176162
2020,120.755,24.095,0.032965888278388276,0.0885290750915751,2.6700295902032165
2020,120.755,24.105,0.03651499542124542,0.08682921245421245,2.681723089633281
2020,120.755,24.115,0.041846382783882786,0.08573374542124543,2.7022144559718355
2020,120.755,24.125,0.04939388736263736,0.12080815018315018,2.6576039532872824
2020,120.755,24.135,0.05049965659340659,0.10221783424908425,2.640114606762938
2020,120.755,24.145,0.05398179945054945,0.1376459478021978,2.6772982071901397
2020,120.755,24.155,0.05113324175824176,0.191007326007326,2.634663231258168
2020,120.755,24.165,0.04536057692307692,0.15612408424908425,2.620106702157844
2020,120.755,24.175,0.02896863553113553,0.13636389652014652,2.541839373167353
2020,120.755,24.185,0.027795902014652013,0.0775555173992674,2.6288279390910128
2020,120.755,24.195,0.031872710622710625,0.13212339743589743,2.6011884855712872
2020,120.755,24.205,0.05258184523809524,0.2567920100732601,2.5963894145250133
2021,120.615,24.085,0.09555746336996337,0.16169757326007325,2.9155524286202676
2021,120.615,24.095,0.09796016483516483,0.1906135531135531,2.966640070488723
2021,120.615,24.105,0.10828983516483516,0.22141712454212453,3.0702491985124776
2021,120.615,24.115,0.10861263736263736,0.24638106684981684,3.078520717249305
2021,120.615,24.125,0.10525869963369963,0.2362580128205128,3.062805435952768
2021,120.615,24.135,0.1082411858974359,0.21588083791208793,3.0843894499286497
2021,120.615,24.145,0.12617960164835165,0.2047121108058608,3.174402598195875
2021,120.615,24.155,0.13915121336996336,0.18840716575091576,3.2070139116245544
2021,120.615,24.165,0.1542794184981685,0.203941163003663,3.243196862052173
2021,120.615,24.175,0.17001488095238096,0.2156444597069597,3.27647956829018
2021,120.615,24.185,0.15366185897435897,0.20790808150183152,3.260949034719479
2021,120.615,24.195,0.1269717261904762,0.21542296245421244,3.200050815508355
2021,120.615,24.205,0.09875114468864468,0.19554830586080585,3.1265219463241345
2021,120.625,24.085,0.10061527014652015,0.17417696886446887,2.9291273167955465
2021,120.625,24.095,0.10271119505494505,0.2156353021978022,3.0027301772210957
2021,120.625,24.105,0.12024496336996338,0.242465086996337,3.1158797148962085
2021,120.625,24.115,0.11933665293040294,0.24767456501831503,3.121521098970985
2021,120.625,24.125,0.12229796245421246,0.2408613782051282,3.1132657405600335
2021,120.625,24.135,0.13190876831501833,0.22653044871794872,3.150116480277299
2021,120.625,24.145,0.1601625457875458,0.23167811355311355,3.2517243278525574
2021,120.625,24.155,0.17131696428571427,0.2185834478021978,3.2837406579172153
2021,120.625,24.165,0.173262934981685,0.22464285714285714,3.2912390150203494
2021,120.625,24.175,0.17089686355311356,0.22213255494505493,3.294147431732363
2021,120.625,24.185,0.14880895146520146,0.20515567765567766,3.257267858851727
2021,120.625,24.195,0.132431891025641,0.1941271749084249,3.2289103633930987
2021,120.625,24.205,0.12021749084249084,0.1866786858974359,3.196490818858447
2021,120.635,24.085,0.09735004578754579,0.1669562728937729,2.912724521974127
2021,120.635,24.095,0.10886332417582417,0.21834935897435898,3.0191687908356863
2021,120.635,24.105,0.13373912545787545,0.24823431776556776,3.1457091266699355
2021,120.635,24.115,0.1358705357142857,0.2600475045787546,3.1629370424751344
2021,120.635,24.125,0.1427661401098901,0.26511332417582417,3.163767816932968
2021,120.635,24.135,0.15086939102564104,0.2620564331501832,3.196512014306213
2021,120.635,24.145,0.1806095467032967,0.2520884844322344,3.301789227204775
2021,120.635,24.155,0.19088141025641026,0.24639995421245423,3.3300230860724063
2021,120.635,24.165,0.19022493131868132,0.2513518772893773,3.3301312518156356
2021,120.635,24.175,0.17966746794871793,0.2496771978021978,3.314176522052839
2021,120.635,24.185,0.15992731227106227,0.23211939102564103,3.2815269529936364
2021,120.635,24.195,0.14789033882783884,0.2052529761904762,3.265995782597143
2021,120.635,24.205,0.14391597985347984,0.20486893315018315,3.2587116944986176
2021,120.645,24.085,0.10654075091575091,0.18147149725274725,2.932648301819148
2021,120.645,24.095,0.12336195054945055,0.23950892857142858,3.0547866291954193
2021,120.645,24.105,0.15223328754578755,0.26908081501831504,3.198221352780019
2021,120.645,24.115,0.15211710164835165,0.2715024038461539,3.2161499141457126
2021,120.645,24.125,0.15467261904761906,0.2650206043956044,3.213133061082329
2021,120.645,24.135,0.1626253434065934,0.2703497023809524,3.2370783369214804
2021,120.645,24.145,0.19042067307692306,0.2681255723443223,3.3276825739234144
2021,120.645,24.155,0.20049278846153845,0.27272893772893775,3.3515514666145796
2021,120.645,24.165,0.2012190934065934,0.2860914606227106,3.349739998524568
2021,120.645,24.175,0.19108173076923077,0.27658539377289376,3.329055267276815
2021,120.645,24.185,0.16541895604395604,0.24099015567765567,3.281033568241012
2021,120.645,24.195,0.15028846153846154,0.20065647893772895,3.2563128492311484
2021,120.645,24.205,0.15220924908424907,0.1978153617216117,3.262923027361724
2021,120.655,24.085,0.13163003663003664,0.23136275183150184,3.0113449643060113
2021,120.655,24.095,0.14683722527472529,0.27451751373626376,3.118361677101238
2021,120.655,24.105,0.1765149954212454,0.29775011446886446,3.2491610299778895
2021,120.655,24.115,0.1740069826007326,0.2907583562271062,3.2792691043962674
2021,120.655,24.125,0.17929429945054945,0.28361721611721613,3.293203586855233
2021,120.655,24.135,0.1855374313186813,0.277551510989011,3.3168724661431335
2021,120.655,24.145,0.21017342032967032,0.2732652243589744,3.3855102092218674
2021,120.655,24.155,0.21853021978021978,0.288282967032967,3.394204064640313
2021,120.655,24.165,0.21444826007326007,0.3022624771062271,3.375977363892262
2021,120.655,24.175,0.19206043956043956,0.27884386446886444,3.330293452038635
2021,120.655,24.185,0.160608402014652,0.23557062728937728,3.2679281170402534
2021,120.655,24.195,0.14917525183150182,0.1923242902930403,3.244233966924982
2021,120.655,24.205,0.15850160256410256,0.19281421703296703,3.2614158697768763
2021,120.665,24.085,0.14559695512820514,0.2588312728937729,3.0694005216235167
2021,120.665,24.095,0.15974645146520147,0.29061240842490843,3.159875556216731
2021,120.665,24.105,0.18561412545787545,0.31125457875457874,3.2650630123624143
2021,120.665,24.115,0.18399610805860805,0.3093005952380952,3.302447586663018
2021,120.665,24.125,0.19355025183150182,0.3023305860805861,3.3322385030882535
2021,120.665,24.135,0.20059867216117216,0.30472012362637363,3.354418566536038
2021,120.665,24.145,0.22029075091575093,0.30610863095238094,3.404513938386187
2021,120.665,24.155,0.22981971153846154,0.31050194597069597,3.4139895752011724
2021,120.665,24.165,0.2333705357142857,0.3219894688644689,3.4103281987304452
2021,120.665,24.175,0.20855311355311354,0.29524439102564104,3.3608038580088073
2021,120.665,24.185,0.16727220695970696,0.24848500457875458,3.2769866340409832
2021,120.665,24.195,0.14364468864468866,0.18286172161172162,3.2279805837013575
2021,120.665,24.205,0.15949461996336997,0.18946371336996337,3.249428694021875
2021,120.675,24.085,0.15539548992673993,0.28644974816849816,3.1130480552151356
2021,120.675,24.095,0.17102277930402932,0.3254573031135531,3.1981015873094103
2021,120.675,24.105,0.19000686813186812,0.33615384615384614,3.2776164086911694
2021,120.675,24.115,0.1875555173992674,0.32566048534798536,3.3098565127686714
2021,120.675,24.125,0.19599645146520148,0.31301167582417583,3.3383350594456855
2021,120.675,24.135,0.20494276556776556,0.3139674908424908,3.3636696672746784
2021,120.675,24.145,0.22186011904761904,0.31728193681318684,3.403758055270744
2021,120.675,24.155,0.23373683608058607,0.3208367673992674,3.4167370073138796
2021,120.675,24.165,0.23496565934065933,0.3283699633699634,3.4113034560444637
2021,120.675,24.175,0.2066037087912088,0.30292696886446885,3.3603836499316415
2021,120.675,24.185,0.1700051510989011,0.2626453754578755,3.283719893209296
2021,120.675,24.195,0.1469047619047619,0.1975412087912088,3.23444324934646
2021,120.675,24.205,0.1656896749084249,0.20305574633699633,3.259704738710702
2021,120.685,24.085,0.1638169642857143,0.30200091575091575,3.1630890228992263
2021,120.685,24.095,0.1818864468864469,0.32840373168498166,3.2324513502035783
2021,120.685,24.105,0.19699461996336998,0.3400097298534799,3.2926275579776174
2021,120.685,24.115,0.20173076923076924,0.3431673534798535,3.3374727957234507
2021,120.685,24.125,0.20537374084249085,0.33762419871794874,3.359857337197825
2021,120.685,24.135,0.21261160714285715,0.3273036858974359,3.3823656299965283
2021,120.685,24.145,0.21880208333333334,0.3243120421245421,3.397915547262229
2021,120.685,24.155,0.22911858974358976,0.3323506181318681,3.4119586964766926
2021,120.685,24.165,0.2275206043956044,0.3195701694139194,3.4052423224711843
2021,120.685,24.175,0.19686641483516484,0.29103708791208793,3.349917617989832
2021,120.685,24.185,0.16085050366300366,0.25723729395604394,3.272170570300971
2021,120.685,24.195,0.14161515567765567,0.20411630036630038,3.228092859470397
2021,120.685,24.205,0.1604544413919414,0.2017290521978022,3.2546063623375816
2021,120.695,24.085,0.16660657051282052,0.2984764194139194,3.2086394015459043
2021,120.695,24.095,0.18888736263736264,0.3248323031135531,3.2718227916575433
2021,120.695,24.105,0.20081959706959707,0.3363432921245421,3.3140085553871725
2021,120.695,24.115,0.20681261446886448,0.3518023122710623,3.347376118293574
2021,120.695,24.125,0.20627461080586082,0.3479258241758242,3.3594041642381294
2021,120.695,24.135,0.2147544642857143,0.3385857371794872,3.3830308464629426
2021,120.695,24.145,0.21613266941391943,0.32853994963369965,3.3929448312195056
2021,120.695,24.155,0.21802770146520148,0.3171514423076923,3.39706247385297
2021,120.695,24.165,0.2199908424908425,0.3101224816849817,3.3974528929220167
2021,120.695,24.175,0.19175080128205127,0.28008070054945056,3.3415604510677714
2021,120.695,24.185,0.1591540750915751,0.24372996794871796,3.2665932589874176
2021,120.695,24.195,0.1371628891941392,0.20271462912087912,3.214422971052833
2021,120.695,24.205,0.15154876373626375,0.20427140567765567,3.2381314349903083
2021,120.705,24.085,0.1611246565934066,0.29453869047619047,3.2246154588007343
2021,120.705,24.095,0.18545501373626375,0.3352146291208791,3.2824244725499128
2021,120.705,24.105,0.19528960622710623,0.34154819139194137,3.3111224595042756
2021,120.705,24.115,0.20175137362637363,0.35846382783882785,3.3330708184072817
2021,120.705,24.125,0.19763736263736265,0.34721096611721614,3.3340105564605746
2021,120.705,24.135,0.20776098901098902,0.34619104853479854,3.360291741194206
2021,120.705,24.145,0.20845123626373627,0.3278851877289377,3.372689844684849
2021,120.705,24.155,0.2066168727106227,0.3169717261904762,3.3798559904718926
2021,120.705,24.165,0.20258470695970696,0.3024879807692308,3.3743757806845287
2021,120.705,24.175,0.1662580128205128,0.26982944139194137,3.2894343980294596
2021,120.705,24.185,0.1391878434065934,0.24938873626373625,3.210072512932154
2021,120.705,24.195,0.12011790293040293,0.21901785714285715,3.1566169710160747
2021,120.705,24.205,0.1376253434065934,0.2265510531135531,3.1879042220779374
2021,120.715,24.085,0.13941620879120878,0.2604532967032967,3.1711392647371217
2021,120.715,24.095,0.15796130952380952,0.30488610347985345,3.2075015443199972
2021,120.715,24.105,0.1621794871794872,0.3130471611721612,3.2211668344616027
2021,120.715,24.115,0.16989869505494506,0.33618646978021977,3.244776121936219
2021,120.715,24.125,0.17151728479853479,0.3364714972527473,3.2595601956076616
2021,120.715,24.135,0.18118360805860806,0.3408018543956044,3.281804865304645
2021,120.715,24.145,0.1837070741758242,0.3314434523809524,3.3006306497065743
2021,120.715,24.155,0.1784180402930403,0.312431891025641,3.305992607432835
2021,120.715,24.165,0.1754315476190476,0.2980780677655678,3.3116505821435944
2021,120.715,24.175,0.14465029761904763,0.2720552884615385,3.233673428047309
2021,120.715,24.185,0.12473614926739927,0.24926797161172162,3.169855580385655
2021,120.715,24.195,0.1042279075091575,0.24319940476190477,3.111588809454099
2021,120.715,24.205,0.11740499084249084,0.2792107371794872,3.124697349047183
2021,120.725,24.085,0.11283424908424908,0.22548992673992674,3.0948058737491615
2021,120.725,24.095,0.12640453296703297,0.26289434523809524,3.1165577034903578
2021,120.725,24.105,0.12836824633699634,0.26347928113553115,3.1208042080945257
2021,120.725,24.115,0.1380116758241758,0.28903331043956043,3.14693014761227
2021,120.725,24.125,0.14259100274725275,0.2852438186813187,3.1589035309028395
2021,120.725,24.135,0.1545364010989011,0.3094791666666667,3.1746491449675394
2021,120.725,24.145,0.15404132326007325,0.31924164377289377,3.178595945451038
2021,120.725,24.155,0.14552884615384615,0.29898523351648354,3.2025046418637158
2021,120.725,24.165,0.13934352106227108,0.278125,3.2252723902191094
2021,120.725,24.175,0.11348729395604396,0.2518784340659341,3.1659341320027465
2021,120.725,24.185,0.10395833333333333,0.24253033424908424,3.119024383509865
2021,120.725,24.195,0.09088026556776557,0.22910027472527472,3.069157964222913
2021,120.725,24.205,0.09890338827838828,0.25934867216117213,3.0724303736484364
2021,120.735,24.085,0.07909512362637362,0.1653228021978022,3.0020106135242237
2021,120.735,24.095,0.09136160714285714,0.19045272435897437,3.022958700426599
2021,120.735,24.105,0.10249656593406593,0.21025011446886446,3.0445310907070953
2021,120.735,24.115,0.11675080128205129,0.24676682692307692,3.0761625503809134
2021,120.735,24.125,0.12072344322344322,0.24827323717948718,3.0710984586435908
2021,120.735,24.135,0.1255528846153846,0.26565418956043957,3.0642513777233322
2021,120.735,24.145,0.12337168040293041,0.27318853021978023,3.075726118080168
2021,120.735,24.155,0.11378720238095238,0.2590859661172161,3.1142314785071026
2021,120.735,24.165,0.10775068681318681,0.2478565705128205,3.1503102367459865
2021,120.735,24.175,0.08372367216117216,0.22046703296703296,3.0902213550973725
2021,120.735,24.185,0.07423363095238095,0.21104510073260074,3.042600046077093
2021,120.735,24.195,0.06382554945054945,0.18376488095238094,2.9936724726273485
2021,120.735,24.205,0.06982142857142858,0.19382326007326006,2.9898638951480194
2021,120.745,24.085,0.0492290521978022,0.09725389194139195,2.898991196407552
2021,120.745,24.095,0.06384615384615384,0.1299496336996337,2.9256895177872573
2021,120.745,24.105,0.0755837912087912,0.15727449633699633,2.944594077135528
2021,120.745,24.115,0.08800022893772894,0.18827838827838828,2.970623674310998
2021,120.745,24.125,0.08859146062271062,0.19037545787545787,2.954486365536722
2021,120.745,24.135,0.09195054945054945,0.19932635073260074,2.9576803574842216
2021,120.745,24.145,0.08913003663003663,0.20693738553113553,2.9746293545460243
2021,120.745,24.155,0.08314159798534798,0.20058779761904763,3.021617297362071
2021,120.745,24.165,0.08066277472527472,0.20909684065934067,3.070667263440023
2021,120.745,24.175,0.06457303113553113,0.18023809523809523,3.0247329192699515
2021,120.745,24.185,0.05900011446886447,0.1555282738095238,2.9904167178770527
2021,120.745,24.195,0.0455139652014652,0.13040121336996338,2.931194571619898
2021,120.745,24.205,0.04955700549450549,0.12420959249084249,2.9237573499099305
2021,120.755,24.085,0.026773695054945056,0.08082303113553113,2.7976272595911698
2021,120.755,24.095,0.0371978021978022,0.09365785256410257,2.813243711267434
2021,120.755,24.105,0.04579097985347985,0.11266197344322344,2.824203662334117
2021,120.755,24.115,0.05532852564102564,0.1226768543956044,2.8483769504829186
2021,120.755,24.125,0.054591918498168496,0.117691163003663,2.823547182499295
2021,120.755,24.135,0.05561126373626374,0.12385760073260073,2.834744450408047
2021,120.755,24.145,0.054392742673992675,0.12778331043956043,2.8566961151098704
2021,120.755,24.155,0.05209535256410256,0.13685782967032967,2.9133746324503167
2021,120.755,24.165,0.05227735805860806,0.15186927655677657,2.968155684867524
2021,120.755,24.175,0.040099015567765565,0.15629407051282052,2.9373234772602856
2021,120.755,24.185,0.037822229853479855,0.13629979395604397,2.9196920450885777
2021,120.755,24.195,0.029644574175824175,0.09953296703296703,2.86671675992386
2021,120.755,24.205,0.04197344322344322,0.040248397435897434,2.8732709199798507
2022,120.615,24.085,0.0,0.0,0.0
2022,120.615,24.095,0.0,0.0,0.0
2022,120.615,24.105,0.0,0.0,0.0
2022,120.615,24.115,0.0,0.0,0.0
2022,120.615,24.125,0.0,0.0,0.0
2022,120.615,24.135,0.0,0.0,0.0
2022,120.615,24.145,0.0,0.0,0.0
2022,120.615,24.155,0.0,0.0,0.0
2022,120.615,24.165,0.0,0.0,0.0
2022,120.615,24.175,0.0,0.0,0.0
2022,120.615,24.185,0.0,0.0,0.0
2022,120.615,24.195,0.0,0.0,0.0
2022,120.615,24.205,0.0,0.0,0.0
2022,120.625,24.085,0.0,0.0,0.0
2022,120.625,24.095,0.0,0.0,0.0
2022,120.625,24.105,0.0,0.0,0.0
2022,120.625,24.115,0.0,0.0,0.0
2022,120.625,24.125,0.0,0.0,0.0
2022,120.625,24.135,0.0,0.0,0.0
2022,120.625,24.145,0.0,0.0,0.0
2022,120.625,24.155,0.0,0.0,0.0
2022,120.625,24.165,0.0,0.0,0.0
2022,120.625,24.175,0.0,0.0,0.0
2022,120.625,24.185,0.0,0.0,0.0
2022,120.625,24.195,0.0,0.0,0.0
2022,120.625,24.205,0.0,0.0,0.0
2022,120.635,24.085,0.0,0.0,0.0
2022,120.635,24.095,0.0,0.0,0.0
2022,120.635,24.105,0.0,0.0,0.0
2022,120.635,24.115,0.0,0.0,0.0
2022,120.635,24.125,0.0,0.0,0.0
2022,120.635,24.135,0.0,0.0,0.0
2022,120.635,24.145,0.0,0.0,0.0
2022,120.635,24.155,0.0,0.0,0.0
2022,120.635,24.165,0.0,0.0,0.0
2022,120.635,24.175,0.0,0.0,0.0
2022,120.635,24.185,0.0,0.0,0.0
2022,120.635,24.195,0.0,0.0,0.0
2022,120.635,24.205,0.0,0.0,0.0
2022,120.645,24.085,0.0,0.0,0.0
2022,120.645,24.095,0.0,0.0,0.0
2022,120.645,24.105,0.0,0.0,0.0
2022,120.645,24.115,0.0,0.0,0.0
2022,120.645,24.125,0.0,0.0,0.0
2022,120.645,24.135,0.0,0.0,0.0
2022,120.645,24.145,0.0,0.0,0.0
2022,120.645,24.155,0.0,0.0,0.0
2022,120.645,24.165,0.0,0.0,0.0
2022,120.645,24.175,0.0,0.0,0.0
2022,120.645,24.185,0.0,0.0,0.0
2022,120.645,24.195,0.0,0.0,0.0
2022,120.645,24.205,0.0,0.0,0.0
2022,120.655,24.085,0.0,0.0,0.0
2022,120.655,24.095,0.0,0.0,0.0
2022,120.655,24.105,0.0,0.0,0.0
2022,120.655,24.115,0.0,0.0,0.0
2022,120.655,24.125,0.0,0.0,0.0
2022,120.655,24.135,0.0,0.0,0.0
2022,120.655,24.145,0.0,0.0,0.0
2022,120.655,24.155,0.0,0.0,0.0
2022,120.655,24.165,0.0,0.0,0.0
2022,120.655,24.175,0.0,0.0,0.0
2022,120.655,24.185,0.0,0.0,0.0
2022,120.655,24.195,0.0,0.0,0.0
