year,lon,lat,edge_density,building_coverage,texture_entropy,ssim,resnet_cosine_dist,building_count,building_area_mean,amenity_count,shop_count,leisure_count,poi_diversity,road_length_total,d_edge_density,d_building_coverage,d_texture_entropy,d_building_count,d_building_area_mean,d_amenity_count,d_shop_count,d_leisure_count,d_poi_diversity,d_road_length_total
2024,120.725,24.105,0.1423179945054945,0.2708018543956044,3.0310488713042485,0.5592532901679858,0.0524441599845886,39,678.6810447282314,2,1,1,1.5,0.0,-0.0030465888278387865,0.00992158882783889,-0.08233753636320662,28.0,-489.1314020128584,0.0,0.0,0.0,0.0,0.0
2025,120.725,24.105,0.1424633699633699,0.276738782051282,3.0448075101241963,0.7124163702037551,0.0436289310455322,64,1112.052830745783,2,1,1,1.5,0.0,0.00014537545787537964,0.005936927655677604,0.013758638819947766,25.0,433.3717860175516,0.0,0.0,0.0,0.0,0.0
2018,120.725,24.115,0.0,0.0,0.0,,,2,3683.7682138027567,0,0,0,0.0,0.0,,,,,,,,,,
2019,120.725,24.115,0.1027306547619047,0.2716266025641025,2.941321531405485,0.0063288331079743,0.7423743009567261,2,2303.637612195175,0,0,0,0.0,0.0,0.1027306547619047,0.2716266025641025,2.941321531405485,0.0,-1380.1306016075819,0.0,0.0,0.0,0.0,0.0
2020,120.725,24.115,0.1022893772893772,0.2755654761904761,3.0394608757083046,0.7081833182005315,0.157758355140686,10,1005.2259337553962,0,0,0,0.0,0.0,-0.00044127747252749316,0.003938873626373629,0.09813934430281979,8.0,-1298.4116784397786,0.0,0.0,0.0,0.0,0.0
2021,120.725,24.115,0.1380116758241758,0.2890333104395604,3.14693014761227,0.8394087254764706,0.1049827933311462,11,1117.273413981468,0,0,0,0.0,0.0,0.03572229853479861,0.013467834249084265,0.1074692719039656,1.0,112.04748022607168,0.0,0.0,0.0,0.0,0.0
2022,120.725,24.115,0.0,0.0,0.0,0.0039563299070554,0.7453184127807617,12,1350.804494418223,0,0,0,0.0,0.0,-0.1380116758241758,-0.2890333104395604,-3.14693014761227,1.0,233.53108043675502,0.0,0.0,0.0,0.0,0.0
2023,120.725,24.115,0.155435554029304,0.2933842719780219,3.1328903266429284,0.0125167881580988,0.7452452182769775,12,1350.8044944182227,0,0,0,0.0,0.0,0.155435554029304,0.2933842719780219,3.1328903266429284,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0
2024,120.725,24.115,0.1547269917582417,0.3004012133699634,3.075170613726277,0.566871481374064,0.0417343974113464,12,1350.8044944182227,0,0,0,0.0,0.0,-0.0007085622710623074,0.007016941391941478,-0.05771971291665157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,120.725,24.115,0.1570352564102564,0.3002031822344322,3.0931434273422718,0.7059673190869709,0.0324007868766784,13,1325.0450163190217,0,0,0,0.0,0.0,0.0023082646520146965,-0.0001980311355311848,0.017972813615994898,1.0,-25.759478099201033,0.0,0.0,0.0,0.0,0.0
2018,120.725,24.125,0.0,0.0,0.0,,,1,9524.30037581884,0,1,0,-0.0,0.0,,,,,,,,,,
2019,120.725,24.125,0.1062299679487179,0.2655929487179487,2.963734478951908,0.0062878667114404,0.6941733360290527,1,9524.30037581884,0,1,0,-0.0,0.0,0.1062299679487179,0.2655929487179487,2.963734478951908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,120.725,24.125,0.1214257097069597,0.3027506868131868,3.065809726160444,0.7329072035980513,0.0931397080421447,1,9524.30037581884,0,1,0,-0.0,0.0,0.015195741758241801,0.03715773809523809,0.102075247208536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,120.725,24.125,0.1425910027472527,0.2852438186813187,3.1589035309028395,0.8871988351411687,0.0435969233512878,1,9524.30037581884,0,1,0,-0.0,0.0,0.021165293040292993,-0.01750686813186808,0.09309380474239548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,120.725,24.125,0.0,0.0,0.0,0.003836122879908,0.7421849966049194,2,6972.84895492563,0,1,0,-0.0,0.0,-0.1425910027472527,-0.2852438186813187,-3.1589035309028395,1.0,-2551.4514208932105,0.0,0.0,0.0,0.0,0.0
2023,120.725,24.125,0.1614463141025641,0.292904075091575,3.139134015675807,0.0078293019514574,0.7248669266700745,14,1049.7082224146957,0,1,0,-0.0,0.0,0.1614463141025641,0.292904075091575,3.139134015675807,12.0,-5923.140732510934,0.0,0.0,0.0,0.0,0.0
2024,120.725,24.125,0.1595152243589743,0.2997796474358974,3.0926817539132685,0.5802859977712627,0.0364317297935485,15,1011.02455898202,1,1,0,1.0,0.0,-0.0019310897435897978,0.0068755723443224,-0.046452261762538694,1.0,-38.683663432675644,1.0,0.0,0.0,1.0,0.0
2025,120.725,24.125,0.163926282051282,0.2951184752747253,3.1113451890220736,0.7124356635555473,0.0206331610679626,16,953.9984253738696,1,1,0,1.0,0.0,0.004411057692307707,-0.004661172161172122,0.018663435108805082,1.0,-57.02613360815042,0.0,0.0,0.0,0.0,0.0
2018,120.725,24.135,0.0,0.0,0.0,,,1,319.82672215041725,0,1,0,-0.0,0.0,,,,,,,,,,
2019,120.725,24.135,0.1142508012820512,0.291841804029304,2.996705128991056,0.0058059516708365,0.737412691116333,1,319.82672215041725,0,1,0,-0.0,0.0,0.1142508012820512,0.291841804029304,2.996705128991056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,120.725,24.135,0.1321697573260073,0.1207005494505494,3.052116003417217,0.6822916880790725,0.2174222469329834,2,985.201453428476,0,1,0,-0.0,0.0,0.017918956043956102,-0.1711412545787546,0.055410874426160994,1.0,665.3747312780588,0.0,0.0,0.0,0.0,0.0
2021,120.725,24.135,0.1545364010989011,0.3094791666666667,3.17464914496754,0.8287281201906138,0.2185420989990234,2,985.201453428476,0,1,0,-0.0,0.0,0.022366643772893796,0.1887786172161173,0.1225331415503228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,120.725,24.135,0.0,0.0,0.0,0.0034742581432632,0.7401915788650513,6,603.8315545164346,0,1,0,-0.0,0.0,-0.1545364010989011,-0.3094791666666667,-3.17464914496754,4.0,-381.36989891204144,0.0,0.0,0.0,0.0,0.0
2023,120.725,24.135,0.1733774038461538,0.3101934523809523,3.1507026741719377,0.0061812800772615,0.7418498992919922,142,111.7200551069606,0,1,0,-0.0,0.0,0.1733774038461538,0.3101934523809523,3.1507026741719377,136.0,-492.111499409474,0.0,0.0,0.0,0.0,0.0
2024,120.725,24.135,0.1704813415750915,0.3132938415750916,3.116200035301428,0.5720779453383434,0.0611555576324462,142,111.72005510696064,0,1,0,-0.0,0.0,-0.0028960622710622885,0.003100389194139297,-0.03450263887050964,0.0,4.263256414560601e-14,0.0,0.0,0.0,0.0,0.0
2025,120.725,24.135,0.173839858058608,0.3246686126373626,3.137937217720728,0.693901918313291,0.0489047765731811,142,111.7200551069606,0,1,0,-0.0,0.0,0.0033585164835164827,0.011374771062270972,0.021737182419300005,0.0,-4.263256414560601e-14,0.0,0.0,0.0,0.0,0.0
2018,120.725,24.145,0.0,0.0,0.0,,,12,2054.276713667469,0,0,0,0.0,0.0,,,,,,,,,,
2019,120.725,24.145,0.10976076007326,0.2825108745421245,2.993979750554338,0.0057029899070372,0.7519065141677856,13,3071.396054850704,0,0,0,0.0,0.0,0.10976076007326,0.2825108745421245,2.993979750554338,1.0,1017.1193411832351,0.0,0.0,0.0,0.0,0.0
2020,120.725,24.145,0.1319522664835165,0.1286423992673992,3.050027258396866,0.6631755441887653,0.2815682888031006,13,2713.500654328079,0,0,0,0.0,0.0,0.022191506410256495,-0.15386847527472527,0.05604750784252799,0.0,-357.8954005226251,0.0,0.0,0.0,0.0,0.0
2021,120.725,24.145,0.1540413232600732,0.3192416437728937,3.178595945451038,0.8115583140341587,0.2686423063278198,13,2713.5006543280783,0,0,0,0.0,0.0,0.022089056776556704,0.1905992445054945,0.1285686870541718,0.0,-4.547473508864641e-13,0.0,0.0,0.0,0.0,0.0
2022,120.725,24.145,0.0,0.0,0.0,0.0033938830144375,0.7716525197029114,13,2713.5006543280783,0,0,0,0.0,0.0,-0.1540413232600732,-0.3192416437728937,-3.178595945451038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,120.725,24.145,0.1742141712454212,0.3142382097069597,3.147098977226593,0.0058623028793312,0.7429584264755249,17,2088.939878272828,0,0,0,0.0,0.0,0.1742141712454212,0.3142382097069597,3.147098977226593,4.0,-624.5607760552502,0.0,0.0,0.0,0.0,0.0
2024,120.725,24.145,0.1694425366300366,0.3141918498168498,3.113993846316655,0.5687183774381792,0.0372638702392578,16,1999.7316865048856,0,0,0,0.0,0.0,-0.004771634615384601,-4.635989010992603e-05,-0.03310513090993794,-1.0,-89.20819176794248,0.0,0.0,0.0,0.0,0.0
2025,120.725,24.145,0.1728331043956044,0.3212362637362637,3.1317892852519558,0.6888797151949468,0.0942776799201965,17,2028.3101001908567,0,0,0,0.0,0.0,0.003390567765567787,0.0070444139194139055,0.017795438935300556,1.0,28.5784136859711,0.0,0.0,0.0,0.0,0.0
2018,120.725,24.155,0.0,0.0,0.0,,,4,415.09843374090497,3,0,0,-0.0,0.0,,,,,,,,,,
2019,120.725,24.155,0.1005797847985348,0.2696668956043956,3.011822138117086,0.0054402456129793,0.7284549474716187,8,1698.7224307085794,3,0,0,-0.0,0.0,0.1005797847985348,0.2696668956043956,3.011822138117086,4.0,1283.6239969676744,0.0,0.0,0.0,0.0,0.0
2020,120.725,24.155,0.1278920558608058,0.14238038003663,2.9678009781829657,0.5949800675247392,0.22742760181427,9,1537.6747089753435,4,0,0,-0.0,0.0,0.027312271062270993,-0.1272865155677656,-0.04402115993412048,1.0,-161.0477217332359,1.0,0.0,0.0,0.0,0.0
2021,120.725,24.155,0.1455288461538461,0.2989852335164835,3.202504641863716,0.7283704072293382,0.218299388885498,11,1949.8781526771425,4,0,0,-0.0,0.0,0.0176367902930403,0.15660485347985348,0.23470366368075046,2.0,412.20344370179896,0.0,0.0,0.0,0.0,0.0
2022,120.725,24.155,0.0,0.0,0.0,0.0031005295228939,0.7533872127532959,30,964.8265158774592,4,0,0,-0.0,0.0,-0.1455288461538461,-0.2989852335164835,-3.202504641863716,19.0,-985.0516367996833,0.0,0.0,0.0,0.0,0.0
2023,120.725,24.155,0.1673551968864469,0.3018709935897435,3.1694782823346435,0.0055413794448825,0.7638022303581238,153,247.74350154048665,4,0,0,-0.0,0.0,0.1673551968864469,0.3018709935897435,3.1694782823346435,123.0,-717.0830143369726,0.0,0.0,0.0,0.0,0.0
2024,120.725,24.155,0.1594087683150183,0.2924278846153846,3.123234804506646,0.5579345869936913,0.0475417971611022,153,247.74350154048665,4,0,0,-0.0,0.0,-0.007946428571428604,-0.009443108974358905,-0.04624347782799765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,120.725,24.155,0.1609134615384615,0.3003193681318681,3.143906511797157,0.6750693821398627,0.0506827235221862,166,292.8319896344899,4,0,0,-0.0,0.0,0.0015046932234432098,0.0078914835164835,0.020671707290511154,13.0,45.08848809400325,0.0,0.0,0.0,0.0,0.0
2018,120.725,24.165,0.0,0.0,0.0,,,47,84.91565635286265,0,0,0,0.0,0.0,,,,,,,,,,
2019,120.725,24.165,0.0922533195970696,0.244343521062271,3.023606013508538,0.0053639907036737,0.749782919883728,52,348.30303520892926,2,0,0,-0.0,0.0,0.0922533195970696,0.244343521062271,3.023606013508538,5.0,263.3873788560666,2.0,0.0,0.0,-0.0,0.0
2020,120.725,24.165,0.1222109661172161,0.1643080357142857,2.9315862729456788,0.5607404288464174,0.2898793816566467,54,398.8857468641546,3,0,0,-0.0,0.0,0.0299576465201465,-0.0800354853479853,-0.09201974056285911,2.0,50.58271165522535,1.0,0.0,0.0,0.0,0.0
2021,120.725,24.165,0.139343521062271,0.278125,3.2252723902191094,0.6908607248897433,0.2931424975395202,64,431.0958691249996,3,0,0,-0.0,0.0,0.01713255494505489,0.1138169642857143,0.29368611727343064,10.0,32.21012226084497,0.0,0.0,0.0,0.0,0.0
2022,120.725,24.165,0.0,0.0,0.0,0.0028288423795405,0.7687249183654785,82,428.6653380711346,3,0,0,-0.0,0.0,-0.139343521062271,-0.278125,-3.2252723902191094,18.0,-2.430531053864968,0.0,0.0,0.0,0.0,0.0
2023,120.725,24.165,0.1637007783882784,0.2908665293040293,3.187746430417456,0.0054454734537366,0.751690149307251,87,410.4299921691357,3,0,0,-0.0,0.0,0.1637007783882784,0.2908665293040293,3.187746430417456,5.0,-18.235345901998926,0.0,0.0,0.0,0.0,0.0
2024,120.725,24.165,0.1527192078754578,0.2878245192307692,3.1269830458502086,0.5507108193766749,0.0354973077774047,92,425.9559752419706,4,0,0,-0.0,0.0,-0.010981570512820588,-0.003042010073260104,-0.0607633845672475,5.0,15.52598307283489,1.0,0.0,0.0,0.0,0.0
2025,120.725,24.165,0.1561675824175824,0.2808138736263736,3.147458100091578,0.6719744238992915,0.0800985097885131,98,470.1140193753944,4,0,0,-0.0,0.0,0.0034483745421245993,-0.007010645604395571,0.020475054241369417,6.0,44.1580441334238,0.0,0.0,0.0,0.0,0.0
2018,120.725,24.175,0.0,0.0,0.0,,,74,460.5776695085531,12,4,0,0.8112781244591328,0.0,,,,,,,,,,
2019,120.725,24.175,0.0704281135531135,0.2071674679487179,2.9373656108575035,0.0063858836803843,0.7780463099479675,103,546.083717135345,15,6,0,0.863120568566631,0.0,0.0704281135531135,0.2071674679487179,2.9373656108575035,29.0,85.50604762679188,3.0,2.0,0.0,0.051842444107498165,0.0
2020,120.725,24.175,0.0897928113553113,0.182069597069597,2.8446058078918317,0.556320408824392,0.245767593383789,191,439.6591672036233,26,7,0,0.7455178428108284,0.0,0.019364697802197794,-0.02509787087912091,-0.09275980296567177,88.0,-106.42454993172163,11.0,1.0,0.0,-0.11760272575580255,0.0
2021,120.725,24.175,0.1134872939560439,0.2518784340659341,3.1659341320027465,0.6516342885198829,0.2660593390464782,200,453.2519387103598,27,8,1,0.9370927081530444,0.0,0.023694482600732605,0.06980883699633708,0.32132832411091483,9.0,13.592771506736483,1.0,1.0,1.0,0.1915748653422159,0.0
2022,120.725,24.175,0.0,0.0,0.0,0.0034420952161611,0.8004673719406128,219,411.718961482272,26,9,1,0.9826817324242788,0.0,-0.1134872939560439,-0.2518784340659341,-3.1659341320027465,19.0,-41.532977228087816,-1.0,1.0,0.0,0.04558902427123446,0.0
2023,120.725,24.175,0.1363518772893772,0.2608573717948718,3.121812688666312,0.0068061199777114,0.7881290316581726,274,352.0335120046216,28,9,1,0.95489428105954,0.0,0.1363518772893772,0.2608573717948718,3.121812688666312,55.0,-59.685449477650366,2.0,0.0,0.0,-0.027787451364738813,0.0
2024,120.725,24.175,0.1239892399267399,0.2518681318681319,3.0379700618382146,0.5878429609479887,0.0336776375770568,286,346.39559176530577,29,9,1,0.9415362221524946,0.0,-0.012362637362637305,-0.00898923992673989,-0.08384262682809718,12.0,-5.637920239315861,1.0,0.0,0.0,-0.013358058907045445,0.0
2025,120.725,24.175,0.1291271749084249,0.2466832646520146,3.07833511470103,0.6898202056428522,0.0982993245124816,287,345.0523631661711,29,10,1,0.969409849698032,0.0,0.005137934981685008,-0.0051848672161173,0.04036505286281544,1.0,-1.3432285991346475,0.0,1.0,0.0,0.02787362754553746,0.0
2018,120.725,24.185,0.0,0.0,0.0,,,1,65.37329323606363,1,0,0,-0.0,0.0,,,,,,,,,,
2019,120.725,24.185,0.0632016941391941,0.191095467032967,2.872883867216483,0.0069597588560023,0.7933065295219421,2,32.686646618031816,2,0,0,-0.0,0.0,0.0632016941391941,0.191095467032967,2.872883867216483,1.0,-32.686646618031816,1.0,0.0,0.0,0.0,0.0
2020,120.725,24.185,0.0698294413919413,0.2166351877289377,2.830579171839469,0.5492445967647936,0.2728689312934875,48,446.1619289892839,2,0,0,-0.0,0.0,0.0066277472527472014,0.025539720695970686,-0.04230469537701387,46.0,413.4752823712521,0.0,0.0,0.0,0.0,0.0
2021,120.725,24.185,0.1039583333333333,0.2425303342490842,3.119024383509865,0.6165781707708895,0.2818142175674438,56,420.9440729649271,9,1,0,0.4689955935892812,0.0,0.034128891941392,0.025895146520146517,0.28844521167039616,8.0,-25.21785602435682,7.0,1.0,0.0,0.4689955935892812,0.0
2022,120.725,24.185,0.0,0.0,0.0,0.0040053789149594,0.8225902915000916,57,415.6698128244429,9,1,0,0.4689955935892812,0.0,-0.1039583333333333,-0.2425303342490842,-3.119024383509865,1.0,-5.274260140484216,0.0,0.0,0.0,0.0,0.0
2023,120.725,24.185,0.123733402014652,0.2276556776556776,3.0693558090803945,0.0078400730845752,0.7729790806770325,60,416.71047525576193,9,1,0,0.4689955935892812,0.0,0.123733402014652,0.2276556776556776,3.0693558090803945,3.0,1.0406624313190491,0.0,0.0,0.0,0.0,0.0
2024,120.725,24.185,0.1131564789377289,0.2303542811355311,2.968521323561464,0.6203175684005312,0.0290799140930175,60,416.7104752557619,9,1,0,0.4689955935892812,0.0,-0.010576923076923095,0.002698603479853512,-0.1008344855189307,0.0,-5.684341886080802e-14,0.0,0.0,0.0,0.0,0.0
2025,120.725,24.185,0.1211561355311355,0.221045673076923,3.013113044059121,0.7190086773066093,0.1296447515487671,60,416.6858023640667,9,1,0,0.4689955935892812,0.0,0.007999656593406596,-0.009308608058608114,0.04459172049765714,0.0,-0.02467289169516107,0.0,0.0,0.0,0.0,0.0
2018,120.725,24.195,0.0,0.0,0.0,,,2,12054.817508430153,0,0,0,0.0,0.0,,,,,,,,,,
2019,120.725,24.195,0.055729739010989,0.1772184065934066,2.800432428740384,0.0077128474801353,0.7403502464294434,2,12054.817508430153,0,0,0,0.0,0.0,0.055729739010989,0.1772184065934066,2.800432428740384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,120.725,24.195,0.0591317536630036,0.2827089056776556,2.7764996434615825,0.5121170388317222,0.2676562070846557,26,1337.5883147695747,0,0,0,0.0,0.0,0.003402014652014597,0.10549049908424901,-0.023932785278801383,24.0,-10717.229193660578,0.0,0.0,0.0,0.0,0.0
2021,120.725,24.195,0.0908802655677655,0.2291002747252747,3.069157964222913,0.5466943008959448,0.2891072630882263,31,946.666628722132,0,1,0,-0.0,0.0,0.031748511904761904,-0.053608630952380915,0.2926583207613307,5.0,-390.9216860474427,0.0,1.0,0.0,-0.0,0.0
2022,120.725,24.195,0.0,0.0,0.0,0.0045335116531055,0.7548223733901978,32,924.0863693618128,0,1,0,-0.0,0.0,-0.0908802655677655,-0.2291002747252747,-3.069157964222913,1.0,-22.580259360319246,0.0,0.0,0.0,0.0,0.0
2023,120.725,24.195,0.1059752747252747,0.1997653388278388,3.009561278630483,0.0088011224117453,0.7515273094177246,33,917.5341070784524,0,1,0,-0.0,0.0,0.1059752747252747,0.1997653388278388,3.009561278630483,1.0,-6.552262283360392,0.0,0.0,0.0,0.0,0.0
2024,120.725,24.195,0.095071543040293,0.1964949633699633,2.8910427408262835,0.6554095290310148,0.0176607966423034,140,274.34987510818206,0,1,0,-0.0,0.0,-0.010903731684981696,-0.0032703754578755073,-0.1185185378041993,107.0,-643.1842319702703,0.0,0.0,0.0,0.0,0.0
2025,120.725,24.195,0.107244162087912,0.1858579441391941,2.9418042355117318,0.7546741902519111,0.0403350591659545,141,290.28099993787487,0,1,0,-0.0,0.0,0.012172619047619002,-0.010637019230769207,0.050761494685448216,1.0,15.931124829692806,0.0,0.0,0.0,0.0,0.0
2018,120.725,24.205,0.0,0.0,0.0,,,6,1293.523829623113,0,0,0,0.0,0.0,,,,,,,,,,
2019,120.725,24.205,0.0624570741758241,0.1776528159340659,2.802673233430196,0.0073767084418613,0.753868818283081,15,1675.0598473848645,2,0,0,-0.0,0.0,0.0624570741758241,0.1776528159340659,2.802673233430196,9.0,381.5360177617515,2.0,0.0,0.0,-0.0,0.0
2020,120.725,24.205,0.0562293956043956,0.4267261904761905,2.589108580396054,0.400438994487417,0.3381019830703735,23,1319.0080765126347,2,0,0,-0.0,0.0,-0.006227678571428502,0.24907337454212458,-0.21356465303414218,8.0,-356.0517708722298,0.0,0.0,0.0,0.0,0.0
2021,120.725,24.205,0.0989033882783882,0.2593486721611721,3.0724303736484364,0.4052252165951601,0.32432621717453,23,1443.669771165947,1,0,0,-0.0,0.0,0.0426739926739926,-0.1673775183150184,0.48332179325238256,0.0,124.66169465331222,-1.0,0.0,0.0,0.0,0.0
2022,120.725,24.205,0.0,0.0,0.0,0.0044897277247204,0.747470498085022,23,1443.669771165947,1,0,0,-0.0,0.0,-0.0989033882783882,-0.2593486721611721,-3.0724303736484364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,120.725,24.205,0.1092176053113553,0.2053897664835164,3.0066331599124063,0.0084731811418204,0.7448528409004211,24,1461.413201796884,2,0,0,-0.0,0.0,0.1092176053113553,0.2053897664835164,3.0066331599124063,1.0,17.743430630937155,1.0,0.0,0.0,0.0,0.0
2024,120.725,24.205,0.0952140567765567,0.1982635073260073,2.884810237186804,0.6562922932311792,0.0208644866943359,24,1461.413201796884,2,0,0,-0.0,0.0,-0.014003548534798599,-0.007126259157509085,-0.12182292272560247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,120.725,24.205,0.1085405219780219,0.1835038919413919,2.9301219184984326,0.7581974425644216,0.0478378534317016,25,1445.6960046367185,2,0,0,-0.0,0.0,0.013326465201465201,-0.014759615384615399,0.04531168131162877,1.0,-15.717197160165597,0.0,0.0,0.0,0.0,0.0
2018,120.735,24.085,0.0,0.0,0.0,,,12,0.0,0,0,0,0.0,0.0,,,,,,,,,,
2019,120.735,24.085,0.054586195054945,0.1368080357142857,2.724854000965614,0.0092725989306766,0.6847745180130005,12,0.0,0,0,0,0.0,0.0,0.054586195054945,0.1368080357142857,2.724854000965614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,120.735,24.085,0.0601602564102564,0.168424336080586,2.8515319447380376,0.745258386440105,0.1819600462913513,12,0.0,0,0,0,0.0,0.0,0.0055740613553114035,0.03161630036630028,0.1266779437724237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,120.735,24.085,0.0790951236263736,0.1653228021978022,3.002010613524224,0.8366055928613668,0.1167071461677551,12,0.0,0,0,0,0.0,0.0,0.018934867216117195,-0.00310153388278378,0.15047866878618654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,120.735,24.085,0.0,0.0,0.0,0.0052911375308691,0.723261833190918,5,149.2592724502312,0,0,0,0.0,0.0,-0.0790951236263736,-0.1653228021978022,-3.002010613524224,-7.0,149.2592724502312,0.0,0.0,0.0,0.0,0.0
2023,120.735,24.085,0.0966197344322344,0.1419711538461538,2.9989609797440857,0.016106910500749,0.7356855869293213,5,149.2592724502312,0,0,0,0.0,0.0,0.0966197344322344,0.1419711538461538,2.9989609797440857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,120.735,24.085,0.0866288919413919,0.1577712912087912,2.838484032591209,0.5804604031120715,0.1396553516387939,5,149.2592724502312,0,0,0,0.0,0.0,-0.009990842490842505,0.015800137362637384,-0.16047694715287664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,120.735,24.085,0.0870106456043956,0.1610777243589743,2.848534360070865,0.7849321867841742,0.0677489042282104,8,537.9043813937745,0,0,0,0.0,0.0,0.00038175366300370606,0.0033064331501831135,0.010050327479655952,3.0,388.64510894354333,0.0,0.0,0.0,0.0,0.0
2018,120.735,24.095,0.0,0.0,0.0,,,0,0.0,0,0,0,0.0,0.0,,,,,,,,,,
2019,120.735,24.095,0.0647012362637362,0.1679378434065934,2.75608903607755,0.0085660807522293,0.7159929275512695,0,0.0,0,0,0,0.0,0.0,0.0647012362637362,0.1679378434065934,2.75608903607755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,120.735,24.095,0.0604418498168498,0.1753016254578754,2.870037730350034,0.7285073561046947,0.1989811658859253,16,1245.80220513377,0,0,0,0.0,0.0,-0.004259386446886393,0.007363782051281992,0.11394869427248411,16.0,1245.80220513377,0.0,0.0,0.0,0.0,0.0
2021,120.735,24.095,0.0913616071428571,0.1904527243589743,3.022958700426599,0.8165531805882003,0.1800634264945984,16,1245.80220513377,0,0,0,0.0,0.0,0.030919757326007297,0.01515109890109892,0.1529209700765648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,120.735,24.095,0.0,0.0,0.0,0.005050834949909,0.7083057761192322,16,1245.80220513377,0,0,0,0.0,0.0,-0.0913616071428571,-0.1904527243589743,-3.022958700426599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,120.735,24.095,0.1117548076923077,0.1524416208791209,3.016103166806569,0.0174813027729052,0.7536412477493286,16,1245.80220513377,0,0,0,0.0,0.0,0.1117548076923077,0.1524416208791209,3.016103166806569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,120.735,24.095,0.1021983745421245,0.1938661858974359,2.8834774935338245,0.5605487832921776,0.1587870717048645,17,1821.0117866581588,0,0,0,0.0,0.0,-0.009556433150183188,0.04142456501831501,-0.13262567327274466,1.0,575.2095815243888,0.0,0.0,0.0,0.0,0.0
2025,120.735,24.095,0.1012803342490842,0.1978943452380952,2.896873613382384,0.7630126577910172,0.0795404911041259,25,1494.9591362081712,0,0,0,0.0,0.0,-0.0009180402930403092,0.00402815934065931,0.013396119848559263,8.0,-326.0526504499876,0.0,0.0,0.0,0.0,0.0
2018,120.735,24.105,0.0,0.0,0.0,,,0,0.0,0,0,0,0.0,0.0,,,,,,,,,,
2019,120.735,24.105,0.0737620192307692,0.1850040064102564,2.7906504439478685,0.0080539387172893,0.6938683986663818,0,0.0,0,0,0,0.0,0.0,0.0737620192307692,0.1850040064102564,2.7906504439478685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,120.735,24.105,0.0649662316849816,0.1937459935897436,2.9068954732312786,0.7104415705915129,0.2052872776985168,0,0.0,0,0,0,0.0,0.0,-0.008795787545787595,0.008741987179487182,0.11624502928341007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,120.735,24.105,0.1024965659340659,0.2102501144688644,3.0445310907070957,0.7969343066452567,0.1552094221115112,0,0.0,0,0,0,0.0,0.0,0.03753033424908431,0.016504120879120815,0.1376356174758171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,120.735,24.105,0.0,0.0,0.0,0.0049321154938778,0.7292422652244568,0,0.0,0,0,0,0.0,0.0,-0.1024965659340659,-0.2102501144688644,-3.0445310907070957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,120.735,24.105,0.1202146291208791,0.1821005036630036,3.018387185413125,0.0169706174771259,0.7540581226348877,0,0.0,0,0,0,0.0,0.0,0.1202146291208791,0.1821005036630036,3.018387185413125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,120.735,24.105,0.1143046016483516,0.2101093177655677,2.9194820177265366,0.5874514110911528,0.1406962871551513,0,0.0,0,0,0,0.0,0.0,-0.0059100274725275015,0.028008814102564117,-0.09890516768658841,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,120.735,24.105,0.1136195054945054,0.219569597069597,2.9341108092825183,0.7537168185965608,0.0499089360237121,15,1053.596162815961,1,0,0,-0.0,0.0,-0.0006850961538461958,0.00946027930402929,0.014628791555981735,15.0,1053.596162815961,1.0,0.0,0.0,-0.0,0.0
2018,120.735,24.115,0.0,0.0,0.0,,,0,0.0,0,0,0,0.0,0.0,,,,,,,,,,
2019,120.735,24.115,0.0862465659340659,0.2274547847985348,2.857741302706145,0.0075177039563156,0.713652491569519,0,0.0,0,0,0,0.0,0.0,0.0862465659340659,0.2274547847985348,2.857741302706145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
